address,balance_wei,balance_ether,transaction_count,is_contract,total_transactions,sent_transactions,received_transactions,unique_sent_to_addresses,unique_received_from_addresses,total_ether_sent,total_ether_received,avg_value_sent,avg_value_received,max_value_sent,max_value_received,min_value_sent,min_value_received,time_diff_first_last_txn_mins,number_of_created_contracts,avg_min_between_sent_txn
0x01****1af2,0,0.0,1,True,2833,0,2777,0,1301,0.0,63.880000000000464,0.0,0.0230032409074542,0.0,0.2,0.0,0.0,1712436.3833333333,0,0.0
0x01****a7e4,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****fb51,17300735294117647083,17.300735294117647,1,True,198,0,187,0,186,0.0,344.5,0.0,1.8422459893048129,0.0,126.5,0.0,0.0,1861000.6333333333,0,0.0
0x01****86f9,0,0.0,1,True,240,0,231,0,62,0.0,76.56978064130871,0.0,0.3314709118671373,0.0,14.99074229371486,0.0,0.0,1965104.6166666667,0,0.0
0x01****a4ae,0,0.0,1,True,803,0,802,0,76,0.0,8.23999999999988,0.0,0.0102743142144636,0.0,0.1,0.0,0.0,391647.3,0,0.0
0x01****6ae8,0,0.0,1,True,64,0,64,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405306.15,0,0.0
0x01****4ab9,0,0.0,1,True,15,0,14,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175283.3,0,0.0
0x01****ebff,0,0.0,1,True,16,0,16,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228261.25,0,0.0
0x01****3692,0,0.0,1,True,124,0,123,0,60,0.0,4.950000000000001,0.0,0.0402439024390244,0.0,0.36,0.0,0.0,301886.35,0,0.0
0x01****6130,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****a93f,0,0.0,1,True,1460,0,1243,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933734.95,0,0.0
0x01****4156,0,0.0,1,True,12,0,12,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801090.5333333333,0,0.0
0x01****2a7f,0,0.0,1,True,67,0,67,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256771.6333333333,0,0.0
0x01****0634,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****bde4,0,0.0,1,True,27,0,26,0,4,0.0,0.12,0.0,0.0046153846153846,0.0,0.12,0.0,0.0,39208.18333333333,0,0.0
0x01****7cdb,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****990d,0,0.0,1,True,925,0,779,0,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732159.5,0,0.0
0x01****c5ed,0,0.0,1,True,1445,0,1434,0,619,0.0,157.49999999999957,0.0,0.1098326359832633,0.0,0.63,0.0,0.0,1434232.566666667,0,0.0
0x01****4cf1,0,0.0,1,True,6010,0,5949,0,3937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624987.2833333334,0,0.0
0x01****d3a7,0,0.0,1,True,337,0,255,0,207,0.0,0.9355000000000006,0.0,0.0036686274509803,0.0,0.03,0.0,0.0,256344.78333333333,0,0.0
0x01****c962,0,0.0,1,True,80,0,79,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493292.683333333,0,0.0
0x01****ff06,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****e4e8,0,0.0,1,True,4645,0,4357,0,1874,0.0,141.33545271499997,0.0,0.0324387084496212,0.0,7.82,0.0,0.0,3465106.466666667,0,0.0
0x01****efd9,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****d8ec,0,0.0,1,True,192,0,187,0,33,0.0,3.900000000000002,0.0,0.020855614973262,0.0,0.1,0.0,0.0,1816745.95,0,0.0
0x01****7d76,0,0.0,1,True,1349,0,1348,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153678.51666666666,0,0.0
0x01****c25b,0,0.0,1,True,577,0,570,0,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627009.7666666666,0,0.0
0x01****3ddb,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****01d5,0,0.0,1,True,267,0,266,0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011806.566666667,0,0.0
0x01****d52c,0,0.0,1,True,3559,0,3167,0,1550,0.0,288.45100000000144,0.0,0.0910802020839916,0.0,3.6,0.0,0.0,1777432.3833333333,0,0.0
0x01****aac1,0,0.0,1,True,10,0,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471171.8333333333,0,0.0
0x01****9768,3400000000000001,0.0034,1,True,512,0,501,0,221,0.0,373.10514821516506,0.0,0.7447208547208883,0.0,20.0,0.0,0.0,369534.65,0,0.0
0x01****7ae0,0,0.0,1,True,987,0,917,0,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3746296.7,0,0.0
0x01****a560,0,0.0,1,True,470,0,469,0,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267396.283333333,0,0.0
0x01****08de,0,0.0,1,True,650,0,645,0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361600.0333333334,0,0.0
0x01****81d2,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****fa25,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****d652,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****22b0,0,0.0,1,True,348,0,334,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249200.65,0,0.0
0x01****96b2,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****ba50,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****4aac,0,0.0,1,True,1027,0,936,0,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698231.5833333333,0,0.0
0x01****8127,0,0.0,1,True,75,0,74,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207787.966666667,0,0.0
0x01****d148,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****bec2,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****7f18,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****ff1b,0,0.0,1,True,254,0,249,0,132,0.0,0.03,0.0,0.0001204819277108,0.0,0.01,0.0,0.0,36040.18333333333,0,0.0
0x01****3cfa,0,0.0,1,True,10000,0,9961,0,1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607889.15,0,0.0
0x01****b290,0,0.0,1,True,67,0,66,0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009861.8,0,0.0
0x01****5572,0,0.0,1,True,423,0,421,0,214,0.0,13.200000000000005,0.0,0.031353919239905,0.0,0.5,0.0,0.0,1636696.8666666667,0,0.0
0x01****e180,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****0529,0,0.0,1,True,44,0,42,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30652.1,0,0.0
0x01****44df,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****5afc,0,0.0,1,True,55,0,52,0,44,0.0,2.5593674666,0.0,0.049218605126923,0.0,2.5,0.0,0.0,5558.583333333333,0,0.0
0x01****d47a,0,0.0,1,True,978,0,516,0,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404854.816666667,0,0.0
0x01****6f88,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****0098,12427283011283141,0.0124272830112831,1,True,117,0,116,0,4,0.0,0.101,0.0,0.0008706896551724,0.0,0.1,0.0,0.0,563764.6166666667,0,0.0
0x01****c87c,0,0.0,1,True,1386,0,1378,0,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705010.683333333,0,0.0
0x01****d0bd,1256185701100445791,1.2561857011004456,1,True,735,0,687,0,100,0.0,191.63004272,0.0,0.2789374712081514,0.0,25.0,0.0,0.0,2150763.65,0,0.0
0x01****c6f2,0,0.0,1,True,57,0,57,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839161.75,0,0.0
0x01****3522,0,0.0,1,True,68,0,67,0,59,0.0,1.5,0.0,0.0223880597014925,0.0,1.5,0.0,0.0,27716.88333333333,0,0.0
0x01****9e49,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****074e,0,0.0,1,True,1512,0,1386,0,48,0.0,4.608000000000019,0.0,0.0033246753246753,0.0,0.005,0.0,0.0,17121.983333333334,0,0.0
0x01****1ff4,0,0.0,1,True,53,0,52,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286583.7833333334,0,0.0
0x01****72aa,0,0.0,1,True,2058,0,2057,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371207.0333333333,0,0.0
0x01****68e3,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****6e1d,0,0.0,1,True,10000,0,8353,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69214.25,0,0.0
0x01****e170,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****575d,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****f7fd,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****ad93,0,0.0,1,True,1423,0,1236,0,275,0.0,2110.949999999984,0.0,1.70788834951455,0.0,51.2,0.0,0.05,140444.83333333334,0,0.0
0x01****c7fe,0,0.0,1,True,882,0,771,0,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626190.183333333,0,0.0
0x01****a517,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****7b0b,0,0.0,1,True,1164,0,1114,0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2831966.966666667,0,0.0
0x01****9aba,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****0224,0,0.0,1,True,10000,0,9038,0,1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185944.61666666667,0,0.0
0x01****d091,0,0.0,1,True,73,0,61,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272886.333333333,0,0.0
0x01****fda9,332280354000000,0.000332280354,1,True,7,0,7,0,3,0.0,6.534257273185331,0.0,0.9334653247407616,0.0,4.22777,0.0,0.0,804671.6166666667,0,0.0
0x01****89e9,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****ced9,0,0.0,1,True,115,0,115,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266693.4666666667,0,0.0
0x01****1981,0,0.0,1,True,164,0,157,0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2235820.55,0,0.0
0x01****c57c,0,0.0,1,True,1028,0,1009,0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576338.566666667,0,0.0
0x01****bcd3,20720095860323715288,20.720095860323717,1,True,315,0,312,0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185905.4166666667,0,0.0
0x01****78c6,0,0.0,1,True,1626,0,1613,0,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571784.55,0,0.0
0x01****cc35,0,0.0,1,True,111,0,110,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175614.9166666665,0,0.0
0x01****13c6,8649497466,8.649497466e-09,1,True,130,0,124,0,6,0.0,1.890685958751486,0.0,0.0152474674092861,0.0,1.0,0.0,0.0,793570.4166666666,0,0.0
0x01****e8aa,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****bd7b,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****0023,0,0.0,1,True,2,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.1,0,0.0
0x01****a4c0,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****32e4,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****fced,0,0.0,1,True,423,0,422,0,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468936.4,0,0.0
0x01****7f49,0,0.0,1,True,588,0,552,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11794.066666666668,0,0.0
0x01****2cf3,15593944100000000,0.0155939441,2,True,293,0,291,0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981715.4833333332,0,0.0
0x01****fb0f,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****1cdc,0,0.0,1,True,1270,0,593,0,476,0.0,572.6882317344237,0.0,0.965747439687055,0.0,13.0,0.0,0.0,4797.783333333334,0,0.0
0x01****8d89,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****ab8c,0,0.0,1,True,127,0,124,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117202.95,0,0.0
0x01****5df1,0,0.0,1,True,211,0,197,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018888.6,0,0.0
0x01****a2f8,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****cb97,0,0.0,1,True,373,0,364,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255557.85,0,0.0
0x01****e844,0,0.0,1,True,8,0,7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.05,0,0.0
0x01****7dd4,0,0.0,1,True,3,0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627013.1666666666,0,0.0
0x01****4014,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****295f,0,0.0,1,True,10000,0,9844,0,6004,0.0,260.5000000000006,0.0,0.0264628199918732,0.0,0.5,0.0,0.0,234620.46666666667,0,0.0
0x01****6d04,0,0.0,1,True,2401,0,2189,0,1338,0.0,0.7364000000000022,0.0,0.0003364093193238,0.0,0.03,0.0,0.0,1356155.5833333333,0,0.0
0x01****e055,0,0.0,1,True,481,0,436,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36193.85,0,0.0
0x01****3a92,0,0.0,1,True,10000,0,9695,0,1561,0.0,989.4529391526668,0.0,0.1020580648945504,0.0,49.0,0.0,0.0,287345.15,0,0.0
0x01****49f0,0,0.0,1,True,114,0,114,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396329.4833333334,0,0.0
0x01****16de,0,0.0,1,True,4,0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6135.316666666667,0,0.0
0x01****6aa1,0,0.0,1,True,299,0,298,0,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490272.316666667,0,0.0
0x01****e7a0,0,0.0,1,True,2654,0,2649,0,2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2222354.2,0,0.0
0x01****5d4f,0,0.0,1,True,789,0,778,0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60337.95,0,0.0
0x01****f71f,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****4b11,0,0.0,1,True,52,0,51,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.3333333333333,0,0.0
0x01****f213,0,0.0,1,True,119,0,118,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294446.1666666667,0,0.0
0x01****7933,0,0.0,1,True,6187,0,6122,0,3165,0.0,862.75,0.0,0.1409261679189807,0.0,2.5,0.0,0.0,1734889.0833333333,0,0.0
0x01****6f45,0,0.0,1,True,2,0,2,0,1,0.0,15.260720590000002,0.0,7.630360295000001,0.0,10.99000559,0.0,4.270715,18650.88333333333,0,0.0
0x01****27dc,0,0.0,1,True,335,0,334,0,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816022.4333333333,0,0.0
0x01****d801,0,0.0,1,True,2249,0,2182,0,1238,0.0,794478.7000000003,0.0,364.105728689276,0.0,3210.0,0.0,0.0,2360081.65,0,0.0
0x01****8f76,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****02e7,0,0.0,1,True,4544,0,4462,0,1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256168.833333333,0,0.0
0x01****3134,0,0.0,1,True,45,0,44,0,9,0.0,2.4,0.0,0.0545454545454545,0.0,0.6,0.0,0.0,1960.9333333333332,0,0.0
0x01****633a,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****9f10,0,0.0,1,True,778,0,774,0,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589354.066666667,0,0.0
0x01****c8f6,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****51bb,0,0.0,1,True,6784,0,6593,0,3347,0.0,59.28999999999881,0.0,0.0089928712270588,0.0,0.5,0.0,0.0,1865655.4166666667,0,0.0
0x01****9e98,0,0.0,1,True,8,0,8,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29311.566666666666,0,0.0
0x01****619d,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****6cd5,0,0.0,1,True,10000,0,9954,0,1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955673.0,0,0.0
0x01****5911,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****7b8f,0,0.0,1,True,15,0,14,0,3,0.0,0.24,0.0,0.0171428571428571,0.0,0.24,0.0,0.0,42656.61666666667,0,0.0
0x01****2cd4,5440525525422,5.4405255254e-06,1,True,541,0,531,0,269,0.0,0.08,0.0,0.0001506591337099,0.0,0.08,0.0,0.0,1251876.3833333333,0,0.0
0x01****81fb,0,0.0,1,True,4924,0,4829,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159561.63333333333,0,0.0
0x01****9f94,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****d5f6,0,0.0,1,True,2875,0,2513,0,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109745.86666666668,0,0.0
0x01****bb28,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****e625,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****ce35,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****f38a,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****da2b,0,0.0,1,True,359,0,349,0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981397.5166666664,0,0.0
0x01****4025,0,0.0,1,True,9794,0,9136,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855994.15,0,0.0
0x01****0ce9,37274859888395360,0.0372748598883953,1,True,18,0,18,0,17,0.0,50.892482926379,0.0,2.827360162576611,0.0,9.242429687125425,0.0,0.1029977361642449,732799.0166666667,0,0.0
0x01****e2e7,0,0.0,1,True,444,0,444,0,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261215.183333333,0,0.0
0x01****3372,1,1e-18,1,True,822,0,812,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373301.8666666667,0,0.0
0x01****aaf1,0,0.0,1,True,823,0,680,0,251,0.0,0.0001,0.0,1.470588235294118e-07,0.0,0.0001,0.0,0.0,998336.7,0,0.0
0x01****60e0,0,0.0,1,True,234,0,232,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183576.7666666666,0,0.0
0x01****01be,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****2d83,0,0.0,1,True,1111,0,1056,0,469,0.0,123.43669999999965,0.0,0.116890814393939,0.0,0.3333,0.0,0.0,1951768.7833333332,0,0.0
0x01****d0a7,0,0.0,1,True,8645,0,8368,0,5442,0.0,15.453935162156023,0.0,0.0018467895748274,0.0,0.26390979,0.0,0.0,1791372.3,0,0.0
0x01****ec42,0,0.0,1,True,1368,0,1255,0,402,0.0,0.33,0.0,0.0002629482071713,0.0,0.275,0.0,0.0,1434265.55,0,0.0
0x01****287b,0,0.0,1,True,381,0,379,0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855746.3,0,0.0
0x01****3f37,0,0.0,1,True,46,0,45,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522554.2833333334,0,0.0
0x01****fad1,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****7924,5777219830728368,0.0057772198307283,1,True,349,0,349,0,5,0.0,5.319169687291243,0.0,0.0152411738890866,0.0,4.30387965,0.0,0.0,1082554.3666666667,0,0.0
0x01****d5d6,0,0.0,1,True,174,0,168,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921216.5833333334,0,0.0
0x01****c7df,0,0.0,1,True,10000,0,9961,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83065.03333333334,0,0.0
0x01****3a88,0,0.0,1,True,2766,0,2692,0,772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2354320.0,0,0.0
0x01****c083,0,0.0,1,True,1815,0,1752,0,881,0.0,40.033000000000136,0.0,0.0228498858447489,0.0,0.87,0.0,0.0,1814792.25,0,0.0
0x01****4df9,0,0.0,1,True,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****3a11,0,0.0,1,True,271,0,270,0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964070.3333333333,0,0.0
0x01****8be3,1,1e-18,1,True,62,0,61,0,56,0.0,2.75,0.0,0.0450819672131147,0.0,2.75,0.0,0.0,1400.6833333333334,0,0.0
0x01****14fb,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****bf0c,0,0.0,1,True,320,0,304,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868266.8333333334,0,0.0
0x01****11a6,0,0.0,1,True,155,0,151,0,71,0.0,7.220000000000005,0.0,0.0478145695364238,0.0,0.1,0.0,0.0,1492163.183333333,0,0.0
0x01****88eb,0,0.0,1,True,1726,0,1724,0,1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298878.466666667,0,0.0
0x01****49e6,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****313c,0,0.0,1,True,653,0,646,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648751.3333333334,0,0.0
0x01****fdae,0,0.0,1,True,85,0,79,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266398.3333333333,0,0.0
0x01****b134,0,0.0,1,True,3839,0,3274,0,1932,0.0,2.003577442354258,0.0,0.0006119662316292,0.0,2.0,0.0,0.0,1543935.85,0,0.0
0x01****020d,0,0.0,1,True,322,0,319,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278346.25,0,0.0
0x01****93c8,0,0.0,94,True,1154,0,1129,0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2315457.4166666665,0,0.0
0x01****33c3,0,0.0,1,True,779,0,752,0,399,0.0,14.104999999999984,0.0,0.0187566489361701,0.0,0.15,0.0,0.0,1491994.566666667,0,0.0
0x01****c275,0,0.0,1,True,1315,0,1300,0,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3122354.1,0,0.0
0x01****539a,0,0.0,1,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x01****9d30,0,0.0,1,True,78,0,73,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839976.5333333332,0,0.0
0x01****80a8,1200000000000000000,1.2,1,True,522,0,509,0,104,0.0,21.95000000000002,0.0,0.0431237721021611,0.0,0.25,0.0,0.0,1311901.1333333333,0,0.0
0x01****0541,0,0.0,1,True,10000,0,9967,0,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73324.71666666666,0,0.0
0x01****2c1a,0,0.0,1,True,106,0,104,0,1,0.0,5.147324954756187,0.0,0.0494935091803479,0.0,1.0175142684119602,0.0,0.0,336293.73333333334,0,0.0
0x01****4d20,1001000000000000,0.001001,1,True,222,0,218,0,1,0.0,74.931001,0.0,0.3437201880733945,0.0,6.6,0.0,0.0,104966.93333333332,0,0.0
0x01****094d,0,0.0,1,True,848,0,426,0,306,0.0,0.2645,0.0,0.0006208920187793,0.0,0.025,0.0,0.0,390171.5833333333,0,0.0
0x01****b0eb,0,0.0,1,True,1516,0,1397,0,655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3966566.616666666,0,0.0
