address,balance_wei,balance_ether,transaction_count,is_contract,total_transactions,sent_transactions,received_transactions,unique_sent_to_addresses,unique_received_from_addresses,total_ether_sent,total_ether_received,avg_value_sent,avg_value_received,max_value_sent,max_value_received,min_value_sent,min_value_received,time_diff_first_last_txn_mins,number_of_created_contracts,avg_min_between_sent_txn
0x87****33d4,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x90****95c5,0,0.0,1,True,9,0,7,0,4,0.0,0.0419999999999999,0.0,0.0059999999999999,0.0,0.022,0.0,0.0,39248.8,0,0.0
0x93****2498,0,0.0,1,True,2351,0,2205,0,712,0.0,320.78049590491304,0.0,0.1454786829500739,0.0,39.0,0.0,0.0,3364145.466666667,0,0.0
0x96****3d69,0,0.0,1,True,667,0,554,0,299,0.0,6.564999999999963,0.0,0.011850180505415,0.0,1.0,0.0,0.0,2037823.933333333,0,0.0
0x97****62af,0,0.0,1,True,1657,0,1474,0,693,0.0,450.1713627545859,0.0,0.3054079801591492,0.0,33.0,0.0,0.0,2417639.1666666665,0,0.0
0x98****cfc6,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x99****e5b5,5000000000000000,0.005,1,True,15,0,12,0,2,0.0,0.01,0.0,0.0008333333333333,0.0,0.005,0.0,0.0,16861.05,0,0.0
0x9b****30de,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0xa1****e137,0,0.0,1,True,95,0,50,0,29,0.0,0.4800000000000002,0.0,0.0096,0.0,0.05,0.0,0.0,197378.9833333333,0,0.0
0xa2****c179,0,0.0,1,True,38,0,31,0,19,0.0,0.3913000000000001,0.0,0.0126225806451612,0.0,0.2,0.0,0.0,452363.1666666667,0,0.0
0xa3****73b0,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0,0.0
0xa3****6424,11000000000000000,0.011,1,True,148,0,127,0,100,0.0,0.3276500000000002,0.0,0.0025799212598425,0.0,0.012,0.0,0.0,588383.1666666666,0,0.0
0xa6****81bd,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0xa8****5736,500000000000000,0.0005,1,True,27,0,21,0,17,0.0,0.02,0.0,0.0009523809523809,0.0,0.01,0.0,0.0,11729.766666666666,0,0.0
0xaa****74a4,10000000000000000,0.01,1,True,127,0,110,0,71,0.0,1.5520109480486193,0.0,0.0141091904368056,0.0,0.34858589,0.0,0.0,448464.2,0,0.0
0xb1****75db,0,0.0,1,True,120,0,118,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450819.1666666667,0,0.0
0xb2****3d69,0,0.0,1,True,147,0,122,0,92,0.0,4.491442500978977,0.0,0.0368151024670407,0.0,1.0,0.0,0.0,868336.0,0,0.0
0xb2****54ce,0,0.0,1,True,60,0,50,0,29,0.0,11.8716822594,0.0,0.237433645188,0.0,5.0,0.0,0.0,15024.933333333332,0,0.0
0xb5****a748,0,0.0,1,True,529,0,495,0,117,0.0,1.9469789452541832,0.0,0.0039332907984932,0.0,0.302,0.0,0.0,721756.4833333333,0,0.0
0xb6****2d44,0,0.0,1,True,4,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.26666666666667,0,0.0
0xb9****480c,0,0.0,1,True,6,0,3,0,2,0.0,0.05,0.0,0.0166666666666666,0.0,0.05,0.0,0.0,17545.6,0,0.0
0xba****e314,0,0.0,1,True,891,0,752,0,250,0.0,16.04999999999997,0.0,0.0213430851063829,0.0,1.0,0.0,0.0,2436157.4166666665,0,0.0
0xba****8f6b,0,0.0,1,True,72,0,69,0,6,0.0,0.06,0.0,0.0008695652173913,0.0,0.02,0.0,0.0,773857.0333333333,0,0.0
0xc0****15da,0,0.0,1,True,32,0,25,0,11,0.0,0.33,0.0,0.0132,0.0,0.1,0.0,0.0,172496.93333333332,0,0.0
0xc2****7edb,0,0.0,1,True,20,0,12,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4310.2,0,0.0
0xc3****046d,0,0.0,1,True,4,0,2,0,1,0.0,0.01,0.0,0.005,0.0,0.01,0.0,0.0,13.2,0,0.0
0xc8****3ea5,0,0.0,1,True,16,0,14,0,10,0.0,0.19,0.0,0.0135714285714285,0.0,0.03,0.0,0.0,18705.166666666668,0,0.0
0xcc****6516,20000000000000000,0.02,1,True,50,0,44,0,37,0.0,0.9700000000000004,0.0,0.0220454545454545,0.0,0.1,0.0,0.0,112645.86666666668,0,0.0
0xcd****bf75,0,0.0,1,True,5,0,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182120.8,0,0.0
0xce****d005,0,0.0,1,True,8,0,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.9666666666666,0,0.0
0xd3****7a9c,0,0.0,1,True,275,0,237,0,174,0.0,53.52806395501848,0.0,0.2258568099367868,0.0,3.1,0.0,0.0,863626.4666666667,0,0.0
0xdf****868e,0,0.0,1,True,286,0,269,0,74,0.0,2.1611621999999997,0.0,0.0080340602230483,0.0,0.2,0.0,0.0,789419.0833333334,0,0.0
0xe1****4f70,0,0.0,1,True,30,0,25,0,13,0.0,0.172345,0.0,0.0068938,0.0,0.02,0.0,0.0,28210.616666666665,0,0.0
0xe5****71c1,0,0.0,1,True,3,0,2,0,2,0.0,0.01,0.0,0.005,0.0,0.01,0.0,0.0,54639.16666666666,0,0.0
0xe8****8383,0,0.0,1,True,24,0,22,0,13,0.0,0.43,0.0,0.0195454545454545,0.0,0.09,0.0,0.0,268560.0833333333,0,0.0
0xed****af25,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0xf6****3525,0,0.0,1,True,12,0,10,0,7,0.0,0.16,0.0,0.016,0.0,0.1,0.0,0.0,41378.43333333333,0,0.0
0xfc****02ed,0,0.0,1,True,3,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0,0.0
0xfd****ef9a,0,0.0,1,True,3,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0,0.0
0xff****2c80,520000000000000000,0.52,1,True,2616,0,2576,0,266,0.0,5.063061999999994,0.0,0.0019654743788819,0.0,1.1,0.0,0.0,1633398.8833333333,0,0.0
0xb4****bb0c,0,0.0,1,True,27,0,26,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820877.3833333333,0,0.0
0xc5****cf4e,0,0.0,1,True,24,0,23,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62311.18333333333,0,0.0
0x4b****faa3,0,0.0,1,True,11,0,10,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6747.983333333334,0,0.0
0x8d****fbf3,0,0.0,1,True,13,0,12,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9699.2,0,0.0
0xfa****2f0a,0,0.0,1,True,46,0,45,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22087.58333333333,0,0.0
0xfd****5049,0,0.0,1,True,9,0,8,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7,0,0.0
0xce****ea17,0,0.0,1,True,77,0,76,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615614.2333333333,0,0.0
0x29****b2fa,0,0.0,1,True,12,0,11,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13384.333333333334,0,0.0
0x34****3871,0,0.0,1,True,70,0,69,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6190.266666666666,0,0.0
0x4e****df4e,0,0.0,1,True,89,0,88,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41250.9,0,0.0
0x6c****541c,0,0.0,1,True,28,0,27,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7181.95,0,0.0
0xd0****9617,0,0.0,1,True,17,0,16,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9721.183333333332,0,0.0
0xd2****c5df,0,0.0,1,True,31,0,30,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6223.783333333334,0,0.0
0xac****1810,86925265306125,8.69252653061e-05,1,True,43,0,23,0,1,0.0,0.0017995319047619,0.0,7.824051759834364e-05,0.0,0.0017995319047619,0.0,0.0,39489.8,0,0.0
0xa1****dfe2,0,0.0,1,True,1077,0,1074,0,692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985916.15,0,0.0
0x00****8461,0,0.0,1,True,35,0,28,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285738.4,0,0.0
0x29****8285,0,0.0,1,True,18,0,17,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933314.9666666668,0,0.0
0x5e****bb6f,0,0.0,1,True,9,0,8,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837.733333333333,0,0.0
0x60****e425,0,0.0,1,True,34,0,31,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288827.5,0,0.0
0x69****a82f,0,0.0,1,True,4,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24212.58333333333,0,0.0
0xad****bc1c,0,0.0,1,True,3,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.466666666666665,0,0.0
0x53****bdf6,0,0.0,1,True,10,0,9,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.833333333333,0,0.0
0xbf****a37e,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.9333333333334,0,0.0
0x41****b90f,0,0.0,1,True,68,0,67,0,10,0.0,109.13474045037373,0.0,1.6288767231399062,0.0,21.1,0.0,0.0,1042287.1666666666,0,0.0
0x45****f427,0,0.0,1,True,55,0,51,0,6,0.0,4.283000000000001,0.0,0.0839803921568627,0.0,0.4,0.0,0.0,918.3833333333332,0,0.0
0x69****4d5d,0,0.0,1,True,7,0,6,0,1,0.0,10.5,0.0,1.75,0.0,3.0,0.0,0.5,721.0,0,0.0
0xf3****5ff6,0,0.0,1,True,2,0,1,0,1,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,1.1833333333333331,0,0.0
0x5c****ef2c,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x71****0234,0,0.0,1,True,8,0,6,0,3,0.0,0.18,0.0,0.03,0.0,0.13,0.0,0.0,1314697.8666666667,0,0.0
0x20****45e2,0,0.0,1,True,72,0,71,0,12,0.0,52.24920000000001,0.0,0.7359042253521128,0.0,10.0,0.0,0.0,531028.5,0,0.0
0x8c****eae0,0,0.0,1,True,17,0,5,0,3,0.0,0.002,0.0,0.0004,0.0,0.002,0.0,0.0,117784.9,0,0.0
0xf0****3f4d,0,0.0,1,True,3,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8774.333333333334,0,0.0
0x09****52a4,0,0.0,1,True,5,0,3,0,2,0.0,3.0197211,0.0,1.0065737,0.0,1.5,0.0,0.5197211,383.26666666666665,0,0.0
0x65****07af,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x66****64ac,0,0.0,1,True,3,0,2,0,1,0.0,0.1,0.0,0.05,0.0,0.1,0.0,0.0,32.78333333333333,0,0.0
0xc4****e960,0,0.0,1,True,2,0,1,0,1,0.0,0.007,0.0,0.007,0.0,0.007,0.0,0.007,10.083333333333334,0,0.0
0xd1****cf79,10000000000000000,0.01,1,True,11,0,1,0,1,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,4131.333333333333,0,0.0
0xef****31b9,0,0.0,1,True,2,0,1,0,1,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,2.966666666666667,0,0.0
0x77****161c,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.916666666666668,0,0.0
0x9d****9477,0,0.0,1,True,140,0,135,0,13,0.0,193.593,0.0,1.434022222222222,0.0,24.42,0.0,0.0,13784.116666666669,0,0.0
0xa8****5df5,0,0.0,1,True,758,0,722,0,138,0.0,0.1824000000000001,0.0,0.0002526315789473,0.0,0.005,0.0,0.0,507746.25,0,0.0
0x65****6241,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0xa8****a457,0,0.0,1,True,10,0,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68500.86666666667,0,0.0
0xd3****4519,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0xeb****9a69,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x3c****09aa,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x98****4ad9,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21909.13333333333,0,0.0
0xb2****d2ca,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05,0,0.0
0xb6****4f41,0,0.0,1,True,4,0,2,0,2,0.0,0.001,0.0,0.0005,0.0,0.001,0.0,0.0,5.266666666666667,0,0.0
0xc5****b7e1,0,0.0,1,True,1127,0,1028,0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446812.3333333333,0,0.0
0xd4****539e,0,0.0,1,True,25,0,24,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320260.2166666667,0,0.0
0x5b****a5b8,0,0.0,1,True,61,0,60,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973998.6333333332,0,0.0
0x13****1082,0,0.0,1,True,155,0,152,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33246.083333333336,0,0.0
0x26****f7ea,0,0.0,1,True,109,0,108,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412518.56666666665,0,0.0
0x71****e376,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x31****5b95,0,0.0,1,True,152,0,146,0,38,0.0,0.74,0.0,0.0050684931506849,0.0,0.1,0.0,0.0,442869.65,0,0.0
0x51****fcc3,0,0.0,1,True,13,0,12,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8521.5,0,0.0
0x72****061a,0,0.0,1,True,20,0,19,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8066.85,0,0.0
0x13****9818,0,0.0,1,True,99,0,98,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194.583333333336,0,0.0
0x23****bcce,0,0.0,1,True,138,0,137,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19683.93333333333,0,0.0
0x27****ac61,0,0.0,1,True,111,0,110,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103476.05,0,0.0
0x5c****7bd7,0,0.0,1,True,36,0,35,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14522.366666666669,0,0.0
0x6b****dabe,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x6b****cde9,0,0.0,1,True,110,0,109,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643330.2,0,0.0
0x8d****6436,0,0.0,1,True,18,0,17,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10383.866666666669,0,0.0
0xb2****ccec,0,0.0,1,True,32,0,31,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514752.3666666666,0,0.0
0xe7****a2cc,0,0.0,1,True,28,0,27,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8254.916666666666,0,0.0
0xf8****8688,0,0.0,1,True,91,0,90,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21704.13333333333,0,0.0
0x53****1831,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.366666666666666,0,0.0
0x54****5eab,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512.0333333333333,0,0.0
0xe7****578c,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.0,0,0.0
0x54****b2e3,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x58****d3a2,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.883333333333,0,0.0
0x80****f9d6,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.2166666666667,0,0.0
0xb9****7e99,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x08****4149,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x11****c3c8,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.633333333333,0,0.0
0x34****de28,0,0.0,1,True,93,0,86,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899853.7,0,0.0
0x3d****49e9,0,0.0,1,True,675,0,565,0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3495337.333333333,0,0.0
0x4f****c5ac,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x46****4668,0,0.0,1,True,833,0,797,0,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2642260.0,0,0.0
0x61****ffe4,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x6a****b3ca,0,0.0,1,True,25,0,24,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70260.36666666667,0,0.0
0x79****296f,0,0.0,1,True,11,0,10,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100928.0,0,0.0
0xa7****ccd7,0,0.0,1,True,12,0,11,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854692.1833333333,0,0.0
0xba****5066,0,0.0,1,True,12,0,11,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31518.266666666663,0,0.0
0xbc****b959,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933.85,0,0.0
0xbe****54d9,0,0.0,1,True,149,0,147,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549026.7666666666,0,0.0
0xed****b0ff,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56200.6,0,0.0
0xfc****9f86,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.05,0,0.0
0x05****526a,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933.683333333333,0,0.0
0x14****b253,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.08333333333334,0,0.0
0x20****5987,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5737.933333333333,0,0.0
0x36****2757,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.233333333333,0,0.0
0x40****eac5,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.833333333333,0,0.0
0x60****8e71,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x7b****5ef8,0,0.0,1,True,405,0,401,0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998534.9,0,0.0
0xab****39b8,0,0.0,1,True,36,0,23,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63008.23333333333,0,0.0
0xd1****bd8e,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0xfe****1347,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x07****4dd2,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x26****d188,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0666666666667,0,0.0
0x53****b72b,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4357.766666666666,0,0.0
0x75****ea72,0,0.0,1,True,6,0,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31969.58333333333,0,0.0
0x7a****9252,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x89****01ff,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5166666666666666,0,0.0
0x9b****d2dc,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.55,0,0.0
0xa0****b7b4,0,0.0,1,True,25,0,24,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439940.15,0,0.0
0xc6****ddee,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0xd1****cc9a,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0xf7****451e,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x18****d953,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x21****75e8,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.2166666666667,0,0.0
0x3f****22ad,0,0.0,1,True,10000,0,9999,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35365.23333333333,0,0.0
0x43****9043,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4365.95,0,0.0
0x45****0738,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x5d****13b6,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.25,0,0.0
0x5f****f73b,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x63****04ad,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4390.883333333333,0,0.0
0x73****f9cf,0,0.0,1,True,4,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.16666666666667,0,0.0
0x84****d87f,0,0.0,1,True,269,0,267,0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179615.3833333333,0,0.0
0xa2****d988,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5725.833333333333,0,0.0
0xa4****6e5c,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.2666666666667,0,0.0
0xe7****6c13,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.016666666667,0,0.0
0x22****78be,0,0.0,1,True,3,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.8,0,0.0
0x3d****c0da,0,0.0,1,True,20,0,19,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23292.25,0,0.0
0x4d****e4c9,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.433333333333334,0,0.0
0x63****7e6f,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.983333333333,0,0.0
0xa5****013a,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.533333333333331,0,0.0
0xd3****3a85,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0xea****31a9,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0xee****d006,0,0.0,1,True,6,0,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110731.21666666666,0,0.0
0x04****3423,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x0c****02b9,0,0.0,1,True,7,0,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10258.45,0,0.0
0x46****db93,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x5e****3efb,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x6c****939a,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.433333333333,0,0.0
0xb6****353a,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0xcc****0530,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28817.116666666665,0,0.0
0xe2****bc7e,0,0.0,1,True,3,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16746.683333333334,0,0.0
0xfa****285d,0,0.0,1,True,1442,0,1390,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784946.75,0,0.0
0x23****39ef,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0x2c****dcea,0,0.0,1,True,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833333333333333,0,0.0
0x59****030c,0,0.0,1,True,105,0,104,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.6166666666667,0,0.0
0x5a****08dc,0,0.0,1,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
